traffic_density,vehicle_count,honking_events,population_density,near_highway,near_construction,industrial_zone,hour,is_weekend,decibel_level
4,395,108,7459,0,0,1,18,0,66.08
5,486,7,3586,1,1,1,14,1,78.77
8,232,37,10462,0,0,1,15,1,67.75
1,167,60,15919,1,0,0,10,0,59.91
1,592,80,3823,1,0,0,23,1,64.86
4,490,107,945,0,0,1,16,1,67.8
3,168,64,17909,0,0,0,18,1,66.59
10,107,66,10463,1,1,0,12,1,79.18
2,343,45,18243,0,1,1,5,1,70.1
3,415,89,15937,0,0,1,14,0,66.11
1,423,94,17355,0,1,0,15,0,69.56
1,101,71,16911,0,0,1,3,0,64.83
6,305,42,11347,0,1,1,7,1,71.59
5,401,58,3736,1,1,1,6,1,77.2
8,289,45,13987,1,1,1,16,1,78.79
2,311,71,12348,1,1,1,15,0,70.91
4,472,34,13655,1,0,1,1,0,73.08
8,43,38,11755,0,1,1,16,0,72.69
6,330,91,2479,1,1,1,3,0,75.97
1,480,50,9507,0,1,1,13,0,69.24
4,227,3,2826,1,1,0,7,0,61.56
1,457,79,2830,1,1,1,4,0,70.7
2,557,76,1502,0,1,1,4,0,67.18
5,355,83,10234,1,1,1,4,1,75.13
8,441,50,6948,1,1,0,4,1,73.11
8,340,4,7337,1,0,1,2,1,75.11
3,516,54,12896,1,0,1,5,0,71.41
4,182,100,7854,1,0,0,0,0,66.39
10,560,19,14751,1,1,0,7,0,84.74
6,184,23,3029,1,0,1,12,1,67.95
10,585,35,13709,0,0,0,19,0,85.01
3,314,33,18314,1,0,0,5,1,67.37
2,61,108,4412,1,1,0,17,1,55.84
6,304,111,18416,1,0,0,17,0,77.67
5,406,53,18776,1,0,0,15,1,73.02
10,157,33,11816,1,0,1,7,0,75.86
5,206,82,1921,1,0,0,16,1,63.55
10,450,16,14010,0,0,1,7,0,82.79
5,573,4,19702,1,0,1,14,0,77.78
10,435,88,11652,1,0,1,9,0,89.02
5,445,17,6117,0,1,0,0,1,66.16
3,435,54,1695,0,0,1,8,0,60.98
7,45,52,6729,1,0,0,16,0,69.14
6,390,49,5805,1,1,1,19,0,76.31
4,404,71,8577,1,1,1,0,0,78.22
2,75,90,16380,0,1,1,8,0,64.51
9,272,78,9845,0,1,0,13,1,77.94
1,125,44,17726,1,1,1,23,1,66.77
4,149,12,5700,1,0,0,4,1,59.94
1,395,15,10374,0,0,0,5,0,56.61
6,327,85,794,0,0,0,4,0,65.21
4,110,83,6597,0,1,1,3,0,66.09
5,412,12,6912,0,0,1,15,1,62.76
5,553,19,9336,1,0,1,15,1,80.14
9,129,65,12325,0,1,1,9,0,77.07
1,580,98,7178,0,1,0,13,1,68.84
2,359,46,16235,1,0,1,12,1,62.43
6,584,118,6243,0,1,0,3,0,79.11
5,375,18,16994,1,0,0,13,1,74.19
7,187,44,9275,0,1,1,23,0,72.28
3,576,36,11917,1,0,1,23,1,66.51
3,471,53,10178,0,0,0,8,1,60.99
10,124,5,5364,1,0,0,2,1,67.34
2,169,13,13967,1,1,1,9,0,70.5
3,165,3,2148,0,1,1,14,1,53.91
10,318,85,16177,1,1,1,23,0,92.36
1,186,114,16418,1,1,0,18,1,67.76
5,67,54,2881,0,0,0,1,0,58.73
5,258,102,16989,1,0,1,1,0,77.44
7,26,99,12245,1,0,0,8,0,68.66
4,483,33,6318,0,0,0,3,1,60.15
3,472,26,10386,0,1,0,4,0,64.61
1,390,6,881,1,1,0,1,1,50.26
8,568,2,4856,1,1,1,6,0,87.2
3,506,46,6418,1,1,0,18,0,74.57
2,230,96,1816,1,0,1,5,0,62.51
4,184,1,5954,1,1,1,22,0,69.53
3,144,105,13607,0,1,0,15,1,64.82
1,356,79,4574,1,1,1,13,1,68.67
3,211,24,15311,0,0,1,11,0,65.04
2,233,59,17790,0,0,1,5,1,62.79
8,593,78,8121,0,0,0,21,1,78.14
6,347,23,17546,0,1,1,12,0,70.47
9,400,14,16626,1,0,0,14,1,80.66
8,597,94,9154,1,0,1,23,1,85.17
10,258,13,13372,1,0,1,13,0,79.48
3,551,53,17826,0,0,1,7,1,70.96
5,101,77,15451,0,0,1,20,0,65.87
7,382,5,8849,1,0,0,19,1,74.64
5,524,77,18210,0,1,1,10,0,80.26
8,221,80,11409,1,1,1,20,1,90.59
5,523,17,11260,0,0,1,8,1,67.12
1,56,19,12084,0,1,0,11,1,55.78
5,421,114,2606,0,0,0,5,1,68.11
4,195,61,14169,0,1,1,18,1,67.87
6,564,80,3438,0,0,1,2,0,68.36
3,589,79,2983,0,1,1,0,1,68.87
5,486,39,1875,0,0,1,14,0,61.64
2,220,38,10515,1,0,0,14,0,58.09
6,559,51,17128,1,1,0,4,1,84.46
6,566,31,19232,0,0,0,21,0,82.26
5,413,107,15560,0,1,1,23,1,83.6
6,61,72,17363,1,0,1,10,1,71.68
7,412,26,11154,0,0,1,22,1,74.95
5,460,109,18819,1,0,1,0,1,80.97
1,525,51,14753,1,0,0,22,0,64.82
8,339,96,12065,1,1,0,9,1,82.36
4,572,62,587,1,1,0,19,1,65.27
9,234,73,9932,1,1,1,10,1,78.25
10,90,62,9264,0,1,1,6,0,79.27
6,587,16,678,0,1,1,16,0,75.97
1,255,112,17046,1,0,1,11,0,61.75
3,300,48,3140,0,0,1,3,0,63.34
3,181,99,9697,1,1,0,11,1,71.89
10,210,80,19232,0,0,1,23,0,79.77
4,28,81,2921,0,1,1,2,0,62.44
6,79,115,11447,0,0,0,17,0,70.51
7,244,22,1717,0,1,0,11,0,68.52
10,306,97,2974,0,0,1,23,1,76.94
4,188,71,1429,0,0,0,23,1,54.12
6,81,12,8458,0,1,1,18,0,64.22
1,368,22,2002,0,0,1,12,0,56.56
8,461,56,920,1,1,0,15,1,79.11
7,33,61,14080,1,0,1,7,1,76.24
9,183,53,16340,0,1,1,5,1,75.15
3,439,19,6330,0,0,1,9,1,63.23
2,539,85,18333,0,1,0,9,0,74.35
1,567,110,6311,1,0,0,5,0,66.27
3,579,51,9119,0,0,0,7,1,71.84
5,47,22,14027,0,1,0,17,0,60.46
2,465,104,16723,1,1,1,16,0,78.69
3,227,34,606,1,1,0,9,0,63.74
4,489,66,4549,1,1,1,1,1,77.94
7,123,33,8789,0,0,0,11,1,61.77
3,445,32,2403,1,0,0,19,1,61.96
9,120,45,11993,0,0,1,9,1,73.74
8,560,80,5876,1,0,0,8,0,80.53
4,541,44,542,0,0,0,15,1,61.57
1,125,18,2077,0,1,1,6,1,47.86
1,296,93,12882,0,1,0,8,0,63.45
1,84,86,6385,1,1,1,23,1,68.02
1,207,14,9076,0,1,0,5,0,57.15
8,336,77,13606,0,1,1,9,1,78.05
3,157,65,12163,0,0,0,6,0,54.1
6,362,38,4077,1,0,1,17,0,74.05
3,124,112,16642,0,1,0,10,0,65.02
5,565,17,5744,0,1,1,0,0,76.03
7,399,69,2634,0,1,0,20,1,74.68
2,129,58,4392,0,0,0,23,0,51.23
6,564,31,4821,1,1,0,18,0,77.22
6,373,20,6276,0,1,1,22,1,71.95
3,336,39,11084,1,1,1,4,0,68.61
6,285,91,16619,1,0,0,23,0,80.68
10,84,26,6328,0,1,0,5,1,71.64
10,352,1,795,1,0,0,21,1,72.95
5,532,96,913,1,1,0,6,1,77.86
2,152,79,10687,1,1,0,22,0,66.25
9,559,38,14816,0,0,0,3,0,75.22
8,554,85,7168,1,0,0,15,1,77.5
3,515,55,15844,1,1,0,9,1,69.53
8,388,106,8695,0,1,0,14,1,77.61
9,118,110,17061,0,0,0,12,0,76.05
3,336,12,4854,1,0,1,7,0,63.18
3,142,55,5982,1,1,1,21,1,63.11
2,339,65,16576,1,0,0,12,0,65.83
8,514,77,15876,0,0,0,23,0,76.96
10,476,55,3771,1,1,0,6,0,85.76
1,541,101,11174,0,1,1,16,1,74.75
8,539,104,5892,1,1,1,3,1,78.72
7,334,27,17173,1,0,0,6,0,75.38
7,561,63,14809,0,1,0,15,1,77.96
3,498,70,17291,1,1,0,1,0,76.32
1,39,81,1193,0,0,1,20,0,52.95
4,579,63,1669,1,1,1,21,1,74.07
9,149,55,9123,0,0,1,22,1,73.34
5,312,40,8282,0,0,1,13,1,71.36
1,151,118,14356,1,1,0,13,0,65.75
5,375,99,9674,0,1,0,7,1,70.64
8,73,40,11852,1,0,0,5,0,69.67
8,406,99,19928,0,1,0,21,0,90.19
5,284,107,6030,0,0,0,6,0,62.54
9,234,3,5492,0,0,1,6,0,72.99
1,479,56,3812,1,1,0,1,0,65.18
4,477,29,13565,0,1,0,3,1,70.28
3,62,87,4818,0,0,1,12,0,59.48
2,297,83,14559,0,0,0,9,0,60.25
8,149,45,2188,1,1,0,8,1,74.27
7,369,55,967,1,0,0,14,0,68.78
9,563,30,10037,0,0,1,11,1,75.57
2,125,87,2922,0,0,0,9,0,55.36
4,20,6,15104,1,1,1,18,1,70.08
6,451,89,5221,0,0,1,20,1,69.32
3,325,76,9703,0,0,1,4,1,67.61
8,546,53,8041,0,1,1,6,1,77.64
3,72,7,10369,0,0,0,19,1,54.24
2,539,54,15285,0,0,1,10,0,63.04
3,349,68,14179,0,1,0,15,1,66.3
6,577,43,13042,1,1,1,12,1,81.68
2,344,12,18370,0,1,0,3,1,60.89
8,133,92,14961,0,1,0,15,0,74.81
1,166,19,11538,1,1,0,12,1,62.04
7,185,77,12752,1,0,0,0,0,74.77
2,398,31,10270,1,0,0,21,0,63.65
10,158,59,4249,1,1,0,3,1,78.53
6,318,49,12317,0,0,0,14,0,63.6
2,295,26,3003,1,1,0,20,0,59.06
2,197,119,8355,0,0,0,15,0,58.01
10,373,24,13878,1,0,0,3,0,77.97
8,173,51,11829,1,0,1,16,0,75.94
2,220,67,11601,1,1,0,10,1,64.6
7,134,20,17283,0,1,0,4,0,69.85
3,573,17,12649,1,1,0,12,0,68.64
8,87,38,15119,1,0,1,11,0,70.06
7,464,14,18423,1,1,1,22,0,83.04
8,464,52,15485,0,0,0,2,0,71.64
7,345,37,15526,0,0,0,3,1,62.64
6,378,47,8928,1,1,1,9,0,79.82
7,164,51,9619,0,0,0,8,0,67.55
5,294,87,4624,1,0,0,9,0,70.17
7,528,71,19279,0,0,1,12,1,80.32
1,198,27,16875,1,1,1,0,1,67.25
1,496,84,949,0,1,0,11,1,60.89
9,433,15,17263,1,1,0,10,0,83.08
5,172,117,15534,0,0,0,20,0,61.53
5,123,15,9942,0,0,1,7,0,64.74
3,94,34,13143,1,1,0,22,0,65.19
5,147,16,2801,1,0,0,13,0,60.0
3,587,72,8210,0,1,1,13,0,71.49
9,364,98,6292,1,1,0,19,0,84.11
9,550,51,10159,1,1,0,22,0,85.28
6,178,92,7716,1,1,0,16,0,71.55
1,557,102,12212,1,0,0,21,0,68.34
7,445,81,5405,0,0,1,18,0,72.85
7,42,11,16266,1,0,1,19,1,68.06
10,66,82,6499,0,1,1,23,1,79.91
10,544,47,17483,0,0,0,20,1,80.15
4,163,21,7788,1,1,0,20,1,62.82
8,438,119,11766,1,1,0,16,0,84.46
6,104,48,16086,0,1,0,5,1,71.25
4,435,51,2067,1,0,1,13,1,67.48
4,501,78,15610,1,1,0,17,1,82.22
2,475,0,16582,0,0,0,16,1,60.8
2,316,65,1594,0,0,0,5,1,50.1
4,131,63,11635,0,0,1,4,0,60.08
5,249,7,14008,1,0,0,12,1,65.28
8,115,85,12845,1,0,0,15,1,75.92
6,397,24,10184,0,0,0,20,0,64.86
4,175,65,6691,0,0,0,8,1,54.55
7,440,114,18342,1,0,0,11,0,78.33
8,124,72,8546,1,1,1,9,0,72.86
2,349,72,5434,1,1,0,12,0,74.26
7,458,76,14538,0,0,0,18,0,71.98
2,151,69,1854,1,0,0,15,1,57.73
2,401,93,6973,1,0,0,16,1,61.54
8,157,78,13294,0,0,0,15,0,73.37
2,289,50,3463,1,0,1,13,1,59.44
9,569,52,15003,0,1,0,15,0,89.09
1,415,14,3542,1,0,1,23,1,66.69
9,576,49,7473,0,0,1,14,1,75.36
1,483,70,7639,0,0,0,11,0,62.7
10,469,74,11726,0,1,0,4,1,88.58
10,350,103,7430,1,1,1,10,0,83.06
2,272,37,15262,1,0,0,4,0,59.46
6,304,39,18616,1,1,1,23,1,75.06
6,293,65,5840,1,1,1,23,1,73.21
1,39,114,5611,0,1,0,10,0,52.27
7,258,111,3581,1,1,0,1,0,74.5
8,289,38,8302,1,1,1,18,1,76.0
2,437,73,9962,0,1,0,16,1,67.45
8,329,107,16080,0,1,1,18,1,83.06
9,50,16,18413,0,1,1,11,1,77.28
6,123,6,17965,0,0,0,19,0,66.83
5,205,117,8494,1,0,1,22,1,72.99
9,147,103,4031,0,1,1,4,1,74.43
9,229,38,9843,1,1,1,11,0,78.94
1,433,67,1216,1,0,1,15,1,65.31
3,300,34,6729,0,0,1,0,0,60.88
9,272,50,17088,0,1,1,1,0,82.14
2,38,46,12521,0,0,0,9,1,51.5
4,155,35,11801,0,1,1,1,1,66.65
4,242,63,4594,0,0,1,9,0,58.94
2,22,94,10024,1,1,0,22,0,64.08
3,255,88,10541,0,0,0,17,1,59.98
3,484,104,8603,1,1,0,0,0,76.33
1,247,12,18902,0,0,1,4,0,56.01
6,518,17,15590,1,0,0,11,0,76.15
8,540,20,16415,1,1,1,16,0,90.12
3,158,111,9209,1,1,1,18,0,71.54
5,295,64,1938,0,0,1,17,0,58.8
1,310,99,18936,0,0,1,12,0,63.38
10,72,113,15529,0,1,0,21,1,82.66
7,129,7,5017,1,0,1,2,0,67.23
10,23,115,19196,1,0,1,20,1,81.35
1,66,47,11405,0,0,1,9,0,58.14
9,113,84,1744,0,0,1,13,1,72.98
8,579,42,2916,1,0,1,7,0,75.6
7,232,115,15793,1,1,1,9,1,82.78
10,455,52,6990,0,0,0,1,1,74.16
7,527,116,12183,0,0,0,12,1,78.03
5,224,84,6339,0,1,1,4,1,68.31
5,400,26,15350,1,1,1,10,0,79.34
5,92,18,12670,1,1,1,23,0,70.64
1,535,22,12467,0,1,1,0,0,73.63
8,95,114,5509,0,1,1,9,0,75.08
1,96,49,18466,0,0,0,12,1,54.72
4,429,50,14812,0,0,1,3,0,68.65
9,125,42,9424,0,0,0,20,0,68.73
9,570,98,16421,1,1,0,9,0,88.65
5,495,103,19311,0,1,0,11,0,79.52
4,294,115,6221,1,1,0,13,1,72.22
3,107,50,8923,1,0,0,2,0,57.51
3,96,105,5430,1,0,1,1,0,56.94
5,96,111,4853,1,0,1,18,1,62.69
10,461,68,8332,1,0,1,10,1,84.1
1,559,115,17286,1,0,1,20,0,78.29
5,264,40,16948,1,0,0,6,1,69.41
6,597,71,19121,1,1,0,17,0,88.65
7,401,10,8270,0,0,1,13,0,68.55
9,589,79,17056,0,0,0,6,0,79.1
3,161,102,15594,0,0,1,21,0,61.28
2,387,110,8435,0,0,0,6,1,58.68
3,103,87,3175,0,0,0,22,1,54.42
9,162,84,11740,1,1,0,8,1,80.17
7,371,51,4505,1,0,0,22,1,70.48
9,564,22,7044,1,0,1,11,0,81.28
2,171,48,17832,1,1,0,5,1,71.05
5,177,37,14888,1,1,1,23,1,80.47
4,465,46,15459,0,0,1,6,0,68.12
2,322,71,2194,0,0,0,21,0,54.52
9,469,6,15253,1,0,1,3,1,79.64
9,243,65,17026,0,0,1,15,0,77.58
6,62,93,6501,0,0,1,6,0,63.2
6,283,76,7152,0,1,1,7,0,72.68
8,22,61,15485,0,1,0,7,1,73.87
6,287,86,5081,0,0,0,19,1,60.95
1,35,28,5587,1,0,0,2,1,51.26
4,353,37,1960,0,1,0,8,0,61.06
7,483,100,4387,0,1,1,18,1,78.33
2,78,83,15378,1,0,1,12,0,69.6
9,196,32,8984,1,0,0,6,1,71.06
8,82,28,10335,1,0,0,19,0,71.04
8,580,113,16143,1,0,1,20,0,94.34
7,326,78,11410,1,0,0,14,1,72.59
4,265,22,17721,1,0,1,18,1,71.7
2,308,105,6346,1,1,0,1,1,68.0
3,351,2,8963,1,1,1,11,1,65.71
6,546,100,13836,0,1,1,7,0,83.58
5,274,119,2869,1,1,0,22,1,75.23
8,529,92,14492,1,0,0,22,0,81.42
6,482,44,1382,0,1,0,7,0,67.66
6,218,7,3671,1,1,1,12,1,65.3
1,290,85,2540,1,0,0,0,0,61.48
4,577,116,6872,1,1,0,23,1,80.37
5,83,28,8062,1,0,0,9,1,59.22
3,249,1,12276,0,0,0,20,1,54.64
9,268,104,6400,0,1,0,23,0,74.57
1,265,112,8465,1,1,1,8,1,73.01
6,176,49,8965,0,1,0,1,1,66.24
6,583,108,1089,0,0,0,18,0,70.06
10,107,64,5563,0,1,0,21,1,72.58
5,332,107,18874,0,0,0,13,1,75.55
5,85,19,16740,0,1,1,9,0,66.9
10,39,51,1758,0,0,1,9,1,66.8
5,52,84,14098,1,1,0,7,0,74.81
6,577,36,3366,1,1,0,13,0,79.51
8,92,71,17455,0,0,0,12,0,66.98
2,362,26,9236,0,1,1,5,0,58.32
6,152,46,13204,0,1,1,20,0,70.92
1,74,98,1137,1,0,0,12,0,55.89
4,80,5,5382,1,1,1,2,0,65.49
10,539,59,16328,1,1,1,19,0,92.06
3,291,44,4172,1,0,1,12,0,69.7
9,265,43,12829,1,1,1,22,1,80.66
3,195,82,15467,1,0,1,22,1,65.64
6,336,17,5211,0,1,1,18,1,72.64
1,150,119,13735,1,1,0,15,0,65.56
6,121,64,659,1,0,1,3,0,71.05
4,329,24,10644,1,1,0,2,0,69.35
8,311,26,15293,0,0,1,14,1,73.0
9,514,6,10423,1,0,0,14,1,80.28
4,380,43,6438,0,1,1,17,1,70.53
10,357,105,11854,0,0,0,21,0,84.8
10,598,28,10424,1,1,0,6,0,90.16
6,29,94,1080,1,0,1,19,1,69.03
1,68,43,4974,1,1,0,4,1,55.26
4,506,106,10441,0,1,0,7,0,75.52
7,340,35,7573,1,0,1,22,1,76.21
1,588,18,10162,0,1,0,9,1,62.0
8,152,5,5559,0,1,1,0,0,64.94
10,102,24,13957,1,1,0,10,1,76.51
6,76,30,4828,1,0,0,2,0,60.88
5,395,8,18278,1,1,1,20,0,78.86
10,368,83,1421,0,1,0,2,0,78.46
9,290,73,3273,1,0,0,14,1,76.93
2,502,36,4962,0,1,1,16,0,70.57
5,130,26,7233,1,0,1,17,0,66.8
6,95,12,12274,0,0,1,7,0,59.28
7,177,40,9810,1,1,0,22,1,70.74
5,551,65,2365,1,0,0,12,1,69.76
9,348,113,17608,0,1,1,9,1,89.63
1,141,84,1211,0,1,0,2,0,55.49
7,60,96,8210,1,1,0,19,1,70.83
10,186,23,13946,0,0,0,13,1,68.5
7,42,116,13894,0,0,0,12,1,65.68
4,298,43,890,0,1,0,2,1,56.84
9,488,105,9762,0,1,1,12,0,84.53
5,419,97,4987,1,0,1,19,0,75.06
4,28,59,11120,0,1,0,23,0,61.96
7,32,8,14070,1,0,0,22,0,65.65
4,71,1,6566,1,0,0,8,0,57.84
3,228,118,4994,1,1,1,15,0,67.04
9,569,55,4072,0,1,1,22,1,79.11
8,421,29,13170,1,1,1,22,1,85.39
1,210,21,16439,1,0,1,7,1,70.22
7,70,109,16760,1,0,1,11,1,81.27
9,412,74,10749,1,0,0,11,0,76.39
8,319,118,2811,1,0,0,18,0,77.22
8,215,106,11571,0,1,0,23,1,75.91
6,436,80,7273,1,0,0,16,1,73.97
4,439,99,7405,0,1,1,14,0,80.09
8,541,12,4142,1,0,0,21,1,73.03
3,375,70,6838,1,0,0,17,1,67.0
9,167,15,16846,0,1,0,6,1,76.82
2,384,96,19493,0,0,0,12,0,64.14
2,383,44,10122,1,1,1,18,0,64.64
7,421,64,16155,1,0,1,15,0,77.71
10,511,10,10605,1,1,0,10,1,85.79
4,248,69,6740,1,0,0,4,0,67.47
10,594,19,15297,1,0,0,1,1,87.1
8,556,98,8306,0,1,0,0,1,81.76
9,287,107,1257,1,1,1,15,0,82.72
7,424,62,6720,1,1,1,4,0,78.46
5,30,100,10604,0,0,0,6,0,60.82
8,339,104,14816,0,0,0,8,0,77.27
4,145,89,9826,1,0,1,3,0,69.68
2,325,11,9456,0,0,1,18,0,63.7
6,530,61,19609,0,0,0,19,0,73.71
9,108,93,3997,0,0,0,14,1,65.12
1,374,91,10364,1,1,0,6,0,66.1
10,371,90,9274,1,0,1,23,1,76.36
7,33,41,14539,1,0,1,17,0,73.82
10,276,82,2321,0,1,1,4,1,77.79
9,228,68,18069,1,1,1,20,1,86.26
10,300,57,13217,1,1,1,12,0,85.01
9,462,4,18521,0,1,0,2,0,82.36
10,408,104,10872,1,1,0,5,0,87.85
3,502,26,8880,0,0,0,11,1,66.41
5,166,27,2246,0,0,0,20,0,55.87
8,298,25,6297,0,1,1,17,0,74.62
8,540,90,16783,0,1,0,17,1,88.41
4,453,115,8589,1,0,1,3,1,74.11
1,163,48,19504,1,1,1,19,1,68.11
1,308,105,12637,1,0,0,22,1,69.01
4,405,20,8097,0,0,0,13,1,56.47
6,33,0,6607,1,1,0,13,1,64.18
8,276,117,3293,1,0,0,0,1,73.16
6,365,91,11638,0,0,0,10,1,67.14
9,364,111,3000,0,0,0,21,0,73.92
9,419,57,13638,1,0,1,8,0,82.34
2,226,78,8861,0,1,1,17,1,64.17
10,191,54,5425,1,1,1,4,1,78.43
1,483,80,17964,0,1,0,9,1,69.5
2,289,25,4953,0,1,1,14,1,66.75
5,240,83,19132,1,1,0,9,1,77.36
4,171,24,15279,0,0,0,15,0,60.23
4,202,76,12600,0,0,1,3,1,61.58
9,418,32,15662,0,0,1,3,1,81.32
8,91,88,1825,1,0,0,7,0,67.87
6,437,71,11869,1,1,0,5,1,80.4
1,302,68,10840,1,1,1,22,1,71.71
2,93,5,13908,0,0,1,10,0,55.52
6,374,22,18572,0,1,1,12,1,79.93
2,516,115,19869,0,0,1,18,1,76.26
10,347,29,18960,0,0,1,10,1,81.89
5,554,77,1961,1,1,1,1,0,78.51
5,599,53,10094,1,1,0,2,1,78.76
6,466,86,572,0,1,1,14,1,74.59
6,392,10,6530,1,0,0,23,0,70.15
6,381,30,19680,1,1,0,12,0,75.67
2,112,5,8217,1,0,1,9,1,56.58
10,340,10,13831,0,1,1,4,1,84.09
3,343,76,14436,1,0,1,23,1,72.62
6,403,11,19377,1,1,0,10,1,78.65
8,594,117,4076,1,0,0,22,1,86.05
1,365,65,8600,1,0,1,13,1,67.29
1,122,52,14112,1,1,1,19,1,69.34
2,234,98,6228,0,0,0,14,0,56.03
6,211,118,532,1,1,0,12,0,72.54
9,213,35,11386,1,1,1,2,1,81.46
4,399,16,14578,0,1,1,8,0,67.96
3,422,27,4873,1,0,1,7,1,66.82
8,30,91,14968,0,1,0,14,1,72.46
10,206,21,13537,0,0,0,22,1,71.72
9,34,101,14961,0,1,1,0,1,81.18
5,316,6,2892,0,1,1,1,0,64.73
9,430,14,11563,1,0,1,8,1,81.29
2,71,95,19561,1,0,0,20,1,65.31
3,47,10,18285,0,1,0,16,1,62.09
7,596,23,1317,1,0,0,8,1,73.62
7,36,66,6703,0,1,1,0,0,70.43
6,370,29,2938,1,0,1,7,1,66.47
6,447,69,18094,1,0,1,4,0,81.87
2,248,65,7141,0,1,0,10,0,59.44
10,229,60,17483,1,0,0,5,1,77.37
6,450,77,14526,0,1,0,16,1,71.78
4,313,40,18730,1,1,1,17,1,75.74
3,123,81,18771,1,0,1,22,0,67.94
2,223,50,17563,1,1,0,17,0,68.02
1,72,43,2335,0,0,1,4,1,50.14
5,394,94,12722,0,0,1,4,1,73.42
2,73,12,2677,0,1,0,18,0,47.68
2,295,89,8642,1,0,0,12,1,60.96
7,354,107,648,0,1,0,21,0,68.15
8,50,11,18379,0,1,0,6,0,70.38
10,154,81,13605,0,0,0,13,0,74.02
8,77,8,2244,1,0,1,7,0,70.06
4,124,112,2146,1,1,0,2,1,63.4
1,285,84,19879,1,1,1,3,1,76.17
7,541,47,10364,1,1,1,9,0,79.91
1,515,48,14166,0,0,0,3,1,61.84
4,272,52,4167,1,0,0,17,0,64.78
8,314,55,17460,0,1,1,22,1,82.66
2,177,39,11787,1,0,1,11,0,68.46
6,568,106,16802,0,1,1,19,1,91.19
6,86,23,13510,0,0,0,19,1,62.84
9,318,97,5279,1,1,1,14,0,79.89
5,482,71,8687,0,1,0,12,1,82.96
10,120,107,13529,0,1,0,11,0,81.94
4,75,116,3472,0,1,1,7,1,67.13
5,351,32,18929,0,1,0,21,0,70.8
10,412,22,11640,1,1,1,21,1,86.79
5,400,76,18511,1,0,1,8,1,76.58
8,111,53,15347,0,1,0,19,0,74.56
10,466,52,14923,1,1,0,8,0,86.99
8,128,48,1988,0,1,1,16,1,71.11
2,336,77,9627,0,1,0,0,1,61.16
7,187,77,10406,1,1,0,22,0,78.64
8,454,79,2302,0,0,1,5,0,74.03
6,461,48,16127,1,1,0,6,0,84.5
5,237,101,4020,0,1,1,8,0,75.13
9,241,59,6396,1,1,1,9,1,81.82
3,547,102,15744,1,1,0,3,1,83.01
10,297,89,3811,0,0,1,15,1,79.41
4,588,89,19189,1,0,0,11,1,78.74
9,593,64,18851,0,1,1,8,1,90.27
6,485,31,8509,1,1,0,2,1,77.32
8,49,78,12406,0,0,1,8,0,68.77
7,378,115,12727,1,1,1,16,1,84.39
2,307,20,5962,1,0,0,13,0,62.8
3,105,17,13560,1,1,0,4,0,62.6
1,253,93,3958,0,0,0,20,0,53.24
9,332,59,4230,1,0,0,0,0,73.72
7,384,12,8047,0,1,0,0,1,71.68
1,288,23,527,1,1,0,2,0,65.07
3,150,29,16008,1,1,0,8,0,66.89
4,370,1,6923,0,1,0,22,1,58.59
4,199,82,12953,1,0,0,5,0,67.88
5,499,110,18057,0,0,1,8,0,74.59
3,182,107,17222,0,1,0,3,1,68.37
3,115,110,9760,0,0,1,19,0,59.39
1,529,24,16361,0,1,0,18,1,66.45
7,384,49,17725,0,1,0,4,1,73.41
10,372,13,12976,1,1,1,4,1,85.78
1,455,5,13438,0,0,1,13,1,58.09
2,102,75,17177,1,1,0,9,1,71.14
4,244,83,10549,0,0,1,22,0,63.13
4,431,86,18531,0,1,0,15,1,75.85
5,137,29,6114,1,0,1,22,1,65.78
2,501,29,12183,1,0,0,5,1,67.16
4,211,37,12187,0,0,1,19,1,64.28
1,126,57,4301,0,0,0,22,1,51.33
2,401,93,8780,1,1,1,13,0,76.98
1,409,40,7876,1,0,0,17,0,63.92
10,263,93,10648,0,0,1,8,1,82.81
10,487,56,14560,0,1,0,6,0,80.63
4,557,35,17783,0,0,0,17,1,65.76
4,229,63,2244,1,1,0,9,1,70.82
7,92,112,19137,0,0,1,1,1,75.7
10,328,97,12353,1,1,1,12,0,86.39
9,205,15,15163,1,0,1,5,1,77.59
9,272,87,2133,0,0,1,22,1,73.47
5,32,77,8649,0,0,1,8,0,61.67
10,318,89,15171,1,0,0,19,1,85.23
1,95,71,5201,0,1,1,7,0,53.53
1,70,13,13849,0,0,0,9,0,50.88
6,168,30,1513,1,1,0,15,1,66.97
2,141,65,16779,0,1,0,14,0,60.34
8,230,111,3799,1,1,0,12,1,76.2
9,299,67,2006,1,1,0,17,0,75.94
4,557,64,5303,0,0,1,5,0,64.66
5,175,54,17861,1,0,0,19,0,68.28
8,257,83,18701,1,0,1,23,1,83.21
3,395,77,15260,0,0,0,8,0,62.46
5,101,39,11326,1,0,0,17,1,62.61
3,511,24,14321,0,0,1,6,1,62.47
10,375,24,13507,1,1,1,22,1,91.77
3,292,2,16286,1,1,0,23,0,71.86
3,599,68,9640,1,0,0,4,0,74.81
7,63,101,7298,1,0,0,10,1,70.04
7,592,117,17357,1,0,1,12,1,89.25
7,142,25,1067,1,1,1,2,1,69.99
10,368,39,12124,1,0,0,0,1,84.27
8,349,37,12715,0,0,1,3,1,74.26
5,428,37,8466,1,0,1,18,1,66.76
5,342,67,19142,0,1,1,17,0,70.96
4,130,6,8620,1,1,1,5,1,68.3
7,108,93,16779,1,0,1,22,1,74.32
